index,Scope,Level 1,Activity,Type,Last level,UOM,GHG/Unit,GHG Conversion Factor,Size
317312,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),Average laden,tonne.km,kg CO2e of CO2 per unit,0.1441,
317313,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),Average laden,km,kg CO2e of CO2 per unit,0.89538,
317314,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),Average laden,miles,kg CO2e of CO2 per unit,1.44098,
317315,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),Average laden,tonne.km,kg CO2e of CO2 per unit,0.08781,
317316,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),Average laden,km,kg CO2e of CO2 per unit,1.06599,
317317,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),Average laden,miles,kg CO2e of CO2 per unit,1.71554,
317318,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,Average laden,tonne.km,kg CO2e of CO2 per unit,0.08892,
317319,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,Average laden,km,kg CO2e of CO2 per unit,1.05952,
317320,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,Average laden,miles,kg CO2e of CO2 per unit,1.70513,
317321,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,Average laden,tonne.km,kg CO2e of CO2 per unit,0.11743,
317322,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,Average laden,km,kg CO2e of CO2 per unit,1.03112,
317323,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,Average laden,miles,kg CO2e of CO2 per unit,1.65943,
31730,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,tonne.km,kg CO2e of CH4 per unit,0.00011,
31731,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,km,kg CO2e of CH4 per unit,0.00011,
31732,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,miles,kg CO2e of CH4 per unit,0.00018,
31733,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,tonne.km,kg CO2e of CH4 per unit,8e-05,
31734,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,km,kg CO2e of CH4 per unit,0.00013,
31735,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,miles,kg CO2e of CH4 per unit,0.00022,
31736,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),Average laden,tonne.km,kg CO2e of CH4 per unit,4e-05,
31737,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),Average laden,km,kg CO2e of CH4 per unit,0.00022,
31738,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),Average laden,miles,kg CO2e of CH4 per unit,0.00037,
31739,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,Average laden,tonne.km,kg CO2e of CH4 per unit,4e-05,
317310,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,Average laden,km,kg CO2e of CH4 per unit,0.00019,
317311,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,Average laden,miles,kg CO2e of CH4 per unit,0.0003,
317312,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),Average laden,tonne.km,kg CO2e of CH4 per unit,2e-05,
317313,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),Average laden,km,kg CO2e of CH4 per unit,0.00012,
317314,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),Average laden,miles,kg CO2e of CH4 per unit,0.00019,
317315,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),Average laden,tonne.km,kg CO2e of CH4 per unit,1e-05,
317316,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),Average laden,km,kg CO2e of CH4 per unit,0.00015,
317317,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),Average laden,miles,kg CO2e of CH4 per unit,0.00022,
317318,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,Average laden,tonne.km,kg CO2e of CH4 per unit,1e-05,
317319,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,Average laden,km,kg CO2e of CH4 per unit,0.00015,
317320,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,Average laden,miles,kg CO2e of CH4 per unit,0.00022,
317321,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,Average laden,tonne.km,kg CO2e of CH4 per unit,2e-05,
317322,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,Average laden,km,kg CO2e of CH4 per unit,0.00016,
317323,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,Average laden,miles,kg CO2e of CH4 per unit,0.00026,
31730,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,tonne.km,kg CO2e of N2O per unit,0.00538,
31731,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,km,kg CO2e of N2O per unit,0.00532,
31732,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>3.5 - 7.5 tonnes),Average laden,miles,kg CO2e of N2O per unit,0.00855,
31733,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,tonne.km,kg CO2e of N2O per unit,0.00375,
31734,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,km,kg CO2e of N2O per unit,0.00648,
31735,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>7.5 tonnes-17 tonnes),Average laden,miles,kg CO2e of N2O per unit,0.01043,
31736,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),Average laden,tonne.km,kg CO2e of N2O per unit,0.00201,
31737,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),Average laden,km,kg CO2e of N2O per unit,0.01059,
31738,Scope 3,Freighting goods,HGV refrigerated (all diesel),Rigid (>17 tonnes),Average laden,miles,kg CO2e of N2O per unit,0.01704,
31739,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,Average laden,tonne.km,kg CO2e of N2O per unit,0.00229,
317310,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,Average laden,km,kg CO2e of N2O per unit,0.00888,
317311,Scope 3,Freighting goods,HGV refrigerated (all diesel),All rigids,Average laden,miles,kg CO2e of N2O per unit,0.01429,
317312,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),Average laden,tonne.km,kg CO2e of N2O per unit,0.00198,
317313,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),Average laden,km,kg CO2e of N2O per unit,0.01209,
317314,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>3.5 - 33t),Average laden,miles,kg CO2e of N2O per unit,0.01944,
317315,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),Average laden,tonne.km,kg CO2e of N2O per unit,0.00125,
317316,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),Average laden,km,kg CO2e of N2O per unit,0.01438,
317317,Scope 3,Freighting goods,HGV refrigerated (all diesel),Articulated (>33t),Average laden,miles,kg CO2e of N2O per unit,0.02314,
317318,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,Average laden,tonne.km,kg CO2e of N2O per unit,0.00127,
317319,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,Average laden,km,kg CO2e of N2O per unit,0.01428,
317320,Scope 3,Freighting goods,HGV refrigerated (all diesel),All artics,Average laden,miles,kg CO2e of N2O per unit,0.02299,
317321,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,Average laden,tonne.km,kg CO2e of N2O per unit,0.00149,
317322,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,Average laden,km,kg CO2e of N2O per unit,0.01195,
317323,Scope 3,Freighting goods,HGV refrigerated (all diesel),All HGVs,Average laden,miles,kg CO2e of N2O per unit,0.01923,
31740,Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",With RF,tonne.km,kg CO2e,4.60397,
31741,Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",With RF,tonne.km,kg CO2e,1.27835,
31742,Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",With RF,tonne.km,kg CO2e,0.89939,
31743,Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",With RF,tonne.km,kg CO2e,0.89939,
31740,Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",With RF,tonne.km,kg CO2e of CO2 per unit,4.57703,
31741,Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",With RF,tonne.km,kg CO2e of CO2 per unit,1.27005,
31742,Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",With RF,tonne.km,kg CO2e of CO2 per unit,0.89392,
31743,Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",With RF,tonne.km,kg CO2e of CO2 per unit,0.89392,
31740,Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",With RF,tonne.km,kg CO2e of CH4 per unit,0.00393,
31741,Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",With RF,tonne.km,kg CO2e of CH4 per unit,8e-05,
31742,Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",With RF,tonne.km,kg CO2e of CH4 per unit,6e-05,
31743,Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",With RF,tonne.km,kg CO2e of CH4 per unit,6e-05,
31740,Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",With RF,tonne.km,kg CO2e of N2O per unit,0.02301,
31741,Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",With RF,tonne.km,kg CO2e of N2O per unit,0.00822,
31742,Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",With RF,tonne.km,kg CO2e of N2O per unit,0.00542,
31743,Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",With RF,tonne.km,kg CO2e of N2O per unit,0.00542,
31740,Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",Without RF,tonne.km,kg CO2e,2.71931,
31741,Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",Without RF,tonne.km,kg CO2e,0.75539,
31742,Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",Without RF,tonne.km,kg CO2e,0.5313,
31743,Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",Without RF,tonne.km,kg CO2e,0.5313,
31740,Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",Without RF,tonne.km,kg CO2e of CO2 per unit,2.69237,
31741,Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",Without RF,tonne.km,kg CO2e of CO2 per unit,0.74709,
31742,Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",Without RF,tonne.km,kg CO2e of CO2 per unit,0.52583,
31743,Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",Without RF,tonne.km,kg CO2e of CO2 per unit,0.52583,
31740,Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",Without RF,tonne.km,kg CO2e of CH4 per unit,0.00393,
31741,Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",Without RF,tonne.km,kg CO2e of CH4 per unit,8e-05,
31742,Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",Without RF,tonne.km,kg CO2e of CH4 per unit,6e-05,
31743,Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",Without RF,tonne.km,kg CO2e of CH4 per unit,6e-05,
31740,Scope 3,Freighting goods,Freight flights,"Domestic, to/from UK",Without RF,tonne.km,kg CO2e of N2O per unit,0.02301,
31741,Scope 3,Freighting goods,Freight flights,"Short-haul, to/from UK",Without RF,tonne.km,kg CO2e of N2O per unit,0.00822,
31742,Scope 3,Freighting goods,Freight flights,"Long-haul, to/from UK",Without RF,tonne.km,kg CO2e of N2O per unit,0.00542,
31743,Scope 3,Freighting goods,Freight flights,"International, to/from non-UK",Without RF,tonne.km,kg CO2e of N2O per unit,0.00542,
31750,Scope 3,Freighting goods,Rail,Freight train,,tonne.km,kg CO2e,0.02779,
31750,Scope 3,Freighting goods,Rail,Freight train,,tonne.km,kg CO2e of CO2 per unit,0.02749,
31750,Scope 3,Freighting goods,Rail,Freight train,,tonne.km,kg CO2e of CH4 per unit,2e-05,
31750,Scope 3,Freighting goods,Rail,Freight train,,tonne.km,kg CO2e of N2O per unit,0.00028,
31760,Scope 3,Freighting goods,Sea tanker,Crude tanker,"200,000+ dwt",tonne.km,kg CO2e,0.00294,"200,000+ dwt"
31761,Scope 3,Freighting goods,Sea tanker,Crude tanker,"120,000–199,999 dwt",tonne.km,kg CO2e,0.00445,"120,000–199,999 dwt"
31762,Scope 3,Freighting goods,Sea tanker,Crude tanker,"80,000–119,999 dwt",tonne.km,kg CO2e,0.00597,"80,000–119,999 dwt"
31763,Scope 3,Freighting goods,Sea tanker,Crude tanker,"60,000–79,999 dwt",tonne.km,kg CO2e,0.00759,"60,000–79,999 dwt"
31764,Scope 3,Freighting goods,Sea tanker,Crude tanker,"10,000–59,999 dwt",tonne.km,kg CO2e,0.00921,"10,000–59,999 dwt"
31765,Scope 3,Freighting goods,Sea tanker,Crude tanker,0–9999 dwt,tonne.km,kg CO2e,0.03371,0–9999 dwt
31766,Scope 3,Freighting goods,Sea tanker,Crude tanker,Average,tonne.km,kg CO2e,0.00457,Average
31767,Scope 3,Freighting goods,Sea tanker,Products tanker ,"60,000+ dwt",tonne.km,kg CO2e,0.00577,"60,000+ dwt"
31768,Scope 3,Freighting goods,Sea tanker,Products tanker ,"20,000–59,999 dwt",tonne.km,kg CO2e,0.01043,"20,000–59,999 dwt"
31769,Scope 3,Freighting goods,Sea tanker,Products tanker ,"10,000–19,999 dwt",tonne.km,kg CO2e,0.01893,"10,000–19,999 dwt"
317610,Scope 3,Freighting goods,Sea tanker,Products tanker ,5000–9999 dwt,tonne.km,kg CO2e,0.02956,5000–9999 dwt
317611,Scope 3,Freighting goods,Sea tanker,Products tanker ,0–4999 dwt,tonne.km,kg CO2e,0.04556,0–4999 dwt
317612,Scope 3,Freighting goods,Sea tanker,Products tanker ,Average,tonne.km,kg CO2e,0.00902,Average
317613,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,"20,000+ dwt",tonne.km,kg CO2e,0.0085,"20,000+ dwt"
317614,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,"10,000–19,999 dwt",tonne.km,kg CO2e,0.01093,"10,000–19,999 dwt"
317615,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,5000–9999 dwt,tonne.km,kg CO2e,0.01529,5000–9999 dwt
317616,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,0–4999 dwt,tonne.km,kg CO2e,0.02248,0–4999 dwt
317617,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,Average,tonne.km,kg CO2e,0.01031,Average
317618,Scope 3,Freighting goods,Sea tanker,LNG tanker,"200,000+ m3",tonne.km,kg CO2e,0.00942,"200,000+ m3"
317619,Scope 3,Freighting goods,Sea tanker,LNG tanker,"0–199,999 m3",tonne.km,kg CO2e,0.01468,"0–199,999 m3"
317620,Scope 3,Freighting goods,Sea tanker,LNG tanker,Average,tonne.km,kg CO2e,0.01153,Average
317621,Scope 3,Freighting goods,Sea tanker,LPG Tanker,"50,000+ m3",tonne.km,kg CO2e,0.00911,"50,000+ m3"
317622,Scope 3,Freighting goods,Sea tanker,LPG Tanker,"0–49,999 m3",tonne.km,kg CO2e,0.04404,"0–49,999 m3"
317623,Scope 3,Freighting goods,Sea tanker,LPG Tanker,Average,tonne.km,kg CO2e,0.01037,Average
31760,Scope 3,Freighting goods,Sea tanker,Crude tanker,"200,000+ dwt",tonne.km,kg CO2e of CO2 per unit,0.0029,"200,000+ dwt"
31761,Scope 3,Freighting goods,Sea tanker,Crude tanker,"120,000–199,999 dwt",tonne.km,kg CO2e of CO2 per unit,0.0044,"120,000–199,999 dwt"
31762,Scope 3,Freighting goods,Sea tanker,Crude tanker,"80,000–119,999 dwt",tonne.km,kg CO2e of CO2 per unit,0.0059,"80,000–119,999 dwt"
31763,Scope 3,Freighting goods,Sea tanker,Crude tanker,"60,000–79,999 dwt",tonne.km,kg CO2e of CO2 per unit,0.0075,"60,000–79,999 dwt"
31764,Scope 3,Freighting goods,Sea tanker,Crude tanker,"10,000–59,999 dwt",tonne.km,kg CO2e of CO2 per unit,0.0091,"10,000–59,999 dwt"
31765,Scope 3,Freighting goods,Sea tanker,Crude tanker,0–9999 dwt,tonne.km,kg CO2e of CO2 per unit,0.0333,0–9999 dwt
31766,Scope 3,Freighting goods,Sea tanker,Crude tanker,Average,tonne.km,kg CO2e of CO2 per unit,0.00451,Average
31767,Scope 3,Freighting goods,Sea tanker,Products tanker ,"60,000+ dwt",tonne.km,kg CO2e of CO2 per unit,0.0057,"60,000+ dwt"
31768,Scope 3,Freighting goods,Sea tanker,Products tanker ,"20,000–59,999 dwt",tonne.km,kg CO2e of CO2 per unit,0.0103,"20,000–59,999 dwt"
31769,Scope 3,Freighting goods,Sea tanker,Products tanker ,"10,000–19,999 dwt",tonne.km,kg CO2e of CO2 per unit,0.0187,"10,000–19,999 dwt"
317610,Scope 3,Freighting goods,Sea tanker,Products tanker ,5000–9999 dwt,tonne.km,kg CO2e of CO2 per unit,0.0292,5000–9999 dwt
317611,Scope 3,Freighting goods,Sea tanker,Products tanker ,0–4999 dwt,tonne.km,kg CO2e of CO2 per unit,0.045,0–4999 dwt
317612,Scope 3,Freighting goods,Sea tanker,Products tanker ,Average,tonne.km,kg CO2e of CO2 per unit,0.00891,Average
317613,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,"20,000+ dwt",tonne.km,kg CO2e of CO2 per unit,0.0084,"20,000+ dwt"
317614,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,"10,000–19,999 dwt",tonne.km,kg CO2e of CO2 per unit,0.0108,"10,000–19,999 dwt"
317615,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,5000–9999 dwt,tonne.km,kg CO2e of CO2 per unit,0.0151,5000–9999 dwt
317616,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,0–4999 dwt,tonne.km,kg CO2e of CO2 per unit,0.0222,0–4999 dwt
317617,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,Average,tonne.km,kg CO2e of CO2 per unit,0.01018,Average
317618,Scope 3,Freighting goods,Sea tanker,LNG tanker,"200,000+ m3",tonne.km,kg CO2e of CO2 per unit,0.0093,"200,000+ m3"
317619,Scope 3,Freighting goods,Sea tanker,LNG tanker,"0–199,999 m3",tonne.km,kg CO2e of CO2 per unit,0.0145,"0–199,999 m3"
317620,Scope 3,Freighting goods,Sea tanker,LNG tanker,Average,tonne.km,kg CO2e of CO2 per unit,0.01139,Average
317621,Scope 3,Freighting goods,Sea tanker,LPG Tanker,"50,000+ m3",tonne.km,kg CO2e of CO2 per unit,0.009,"50,000+ m3"
317622,Scope 3,Freighting goods,Sea tanker,LPG Tanker,"0–49,999 m3",tonne.km,kg CO2e of CO2 per unit,0.0435,"0–49,999 m3"
317623,Scope 3,Freighting goods,Sea tanker,LPG Tanker,Average,tonne.km,kg CO2e of CO2 per unit,0.01024,Average
31760,Scope 3,Freighting goods,Sea tanker,Crude tanker,"200,000+ dwt",tonne.km,kg CO2e of CH4 per unit,1.12e-06,"200,000+ dwt"
31761,Scope 3,Freighting goods,Sea tanker,Crude tanker,"120,000–199,999 dwt",tonne.km,kg CO2e of CH4 per unit,1.12e-06,"120,000–199,999 dwt"
31762,Scope 3,Freighting goods,Sea tanker,Crude tanker,"80,000–119,999 dwt",tonne.km,kg CO2e of CH4 per unit,2.24e-06,"80,000–119,999 dwt"
31763,Scope 3,Freighting goods,Sea tanker,Crude tanker,"60,000–79,999 dwt",tonne.km,kg CO2e of CH4 per unit,2.24e-06,"60,000–79,999 dwt"
31764,Scope 3,Freighting goods,Sea tanker,Crude tanker,"10,000–59,999 dwt",tonne.km,kg CO2e of CH4 per unit,3.3600000000000004e-06,"10,000–59,999 dwt"
31765,Scope 3,Freighting goods,Sea tanker,Crude tanker,0–9999 dwt,tonne.km,kg CO2e of CH4 per unit,1e-05,0–9999 dwt
31766,Scope 3,Freighting goods,Sea tanker,Crude tanker,Average,tonne.km,kg CO2e of CH4 per unit,1.12e-06,Average
31767,Scope 3,Freighting goods,Sea tanker,Products tanker ,"60,000+ dwt",tonne.km,kg CO2e of CH4 per unit,2.24e-06,"60,000+ dwt"
31768,Scope 3,Freighting goods,Sea tanker,Products tanker ,"20,000–59,999 dwt",tonne.km,kg CO2e of CH4 per unit,3.3600000000000004e-06,"20,000–59,999 dwt"
31769,Scope 3,Freighting goods,Sea tanker,Products tanker ,"10,000–19,999 dwt",tonne.km,kg CO2e of CH4 per unit,1e-05,"10,000–19,999 dwt"
317610,Scope 3,Freighting goods,Sea tanker,Products tanker ,5000–9999 dwt,tonne.km,kg CO2e of CH4 per unit,1e-05,5000–9999 dwt
317611,Scope 3,Freighting goods,Sea tanker,Products tanker ,0–4999 dwt,tonne.km,kg CO2e of CH4 per unit,1e-05,0–4999 dwt
317612,Scope 3,Freighting goods,Sea tanker,Products tanker ,Average,tonne.km,kg CO2e of CH4 per unit,3.3600000000000004e-06,Average
317613,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,"20,000+ dwt",tonne.km,kg CO2e of CH4 per unit,3.3600000000000004e-06,"20,000+ dwt"
317614,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,"10,000–19,999 dwt",tonne.km,kg CO2e of CH4 per unit,3.3600000000000004e-06,"10,000–19,999 dwt"
317615,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,5000–9999 dwt,tonne.km,kg CO2e of CH4 per unit,1e-05,5000–9999 dwt
317616,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,0–4999 dwt,tonne.km,kg CO2e of CH4 per unit,1e-05,0–4999 dwt
317617,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,Average,tonne.km,kg CO2e of CH4 per unit,3.3600000000000004e-06,Average
317618,Scope 3,Freighting goods,Sea tanker,LNG tanker,"200,000+ m3",tonne.km,kg CO2e of CH4 per unit,3.3600000000000004e-06,"200,000+ m3"
317619,Scope 3,Freighting goods,Sea tanker,LNG tanker,"0–199,999 m3",tonne.km,kg CO2e of CH4 per unit,4.48e-06,"0–199,999 m3"
317620,Scope 3,Freighting goods,Sea tanker,LNG tanker,Average,tonne.km,kg CO2e of CH4 per unit,3.3600000000000004e-06,Average
317621,Scope 3,Freighting goods,Sea tanker,LPG Tanker,"50,000+ m3",tonne.km,kg CO2e of CH4 per unit,3.3600000000000004e-06,"50,000+ m3"
317622,Scope 3,Freighting goods,Sea tanker,LPG Tanker,"0–49,999 m3",tonne.km,kg CO2e of CH4 per unit,1e-05,"0–49,999 m3"
317623,Scope 3,Freighting goods,Sea tanker,LPG Tanker,Average,tonne.km,kg CO2e of CH4 per unit,3.3600000000000004e-06,Average
31760,Scope 3,Freighting goods,Sea tanker,Crude tanker,"200,000+ dwt",tonne.km,kg CO2e of N2O per unit,3e-05,"200,000+ dwt"
31761,Scope 3,Freighting goods,Sea tanker,Crude tanker,"120,000–199,999 dwt",tonne.km,kg CO2e of N2O per unit,5e-05,"120,000–199,999 dwt"
31762,Scope 3,Freighting goods,Sea tanker,Crude tanker,"80,000–119,999 dwt",tonne.km,kg CO2e of N2O per unit,7e-05,"80,000–119,999 dwt"
31763,Scope 3,Freighting goods,Sea tanker,Crude tanker,"60,000–79,999 dwt",tonne.km,kg CO2e of N2O per unit,9e-05,"60,000–79,999 dwt"
31764,Scope 3,Freighting goods,Sea tanker,Crude tanker,"10,000–59,999 dwt",tonne.km,kg CO2e of N2O per unit,0.00011,"10,000–59,999 dwt"
31765,Scope 3,Freighting goods,Sea tanker,Crude tanker,0–9999 dwt,tonne.km,kg CO2e of N2O per unit,0.0004,0–9999 dwt
31766,Scope 3,Freighting goods,Sea tanker,Crude tanker,Average,tonne.km,kg CO2e of N2O per unit,5e-05,Average
31767,Scope 3,Freighting goods,Sea tanker,Products tanker ,"60,000+ dwt",tonne.km,kg CO2e of N2O per unit,7e-05,"60,000+ dwt"
31768,Scope 3,Freighting goods,Sea tanker,Products tanker ,"20,000–59,999 dwt",tonne.km,kg CO2e of N2O per unit,0.00012,"20,000–59,999 dwt"
31769,Scope 3,Freighting goods,Sea tanker,Products tanker ,"10,000–19,999 dwt",tonne.km,kg CO2e of N2O per unit,0.00023,"10,000–19,999 dwt"
317610,Scope 3,Freighting goods,Sea tanker,Products tanker ,5000–9999 dwt,tonne.km,kg CO2e of N2O per unit,0.00035,5000–9999 dwt
317611,Scope 3,Freighting goods,Sea tanker,Products tanker ,0–4999 dwt,tonne.km,kg CO2e of N2O per unit,0.00055,0–4999 dwt
317612,Scope 3,Freighting goods,Sea tanker,Products tanker ,Average,tonne.km,kg CO2e of N2O per unit,0.00011,Average
317613,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,"20,000+ dwt",tonne.km,kg CO2e of N2O per unit,0.0001,"20,000+ dwt"
317614,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,"10,000–19,999 dwt",tonne.km,kg CO2e of N2O per unit,0.00013,"10,000–19,999 dwt"
317615,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,5000–9999 dwt,tonne.km,kg CO2e of N2O per unit,0.00018,5000–9999 dwt
317616,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,0–4999 dwt,tonne.km,kg CO2e of N2O per unit,0.00027,0–4999 dwt
317617,Scope 3,Freighting goods,Sea tanker,Chemical tanker ,Average,tonne.km,kg CO2e of N2O per unit,0.00012,Average
317618,Scope 3,Freighting goods,Sea tanker,LNG tanker,"200,000+ m3",tonne.km,kg CO2e of N2O per unit,0.00011,"200,000+ m3"
317619,Scope 3,Freighting goods,Sea tanker,LNG tanker,"0–199,999 m3",tonne.km,kg CO2e of N2O per unit,0.00018,"0–199,999 m3"
317620,Scope 3,Freighting goods,Sea tanker,LNG tanker,Average,tonne.km,kg CO2e of N2O per unit,0.00014,Average
317621,Scope 3,Freighting goods,Sea tanker,LPG Tanker,"50,000+ m3",tonne.km,kg CO2e of N2O per unit,0.00011,"50,000+ m3"
317622,Scope 3,Freighting goods,Sea tanker,LPG Tanker,"0–49,999 m3",tonne.km,kg CO2e of N2O per unit,0.00053,"0–49,999 m3"
317623,Scope 3,Freighting goods,Sea tanker,LPG Tanker,Average,tonne.km,kg CO2e of N2O per unit,0.00012,Average
31770,Scope 3,Freighting goods,Cargo ship,Bulk carrier,"200,000+ dwt",tonne.km,kg CO2e,0.00253,"200,000+ dwt"
31771,Scope 3,Freighting goods,Cargo ship,Bulk carrier,"100,000–199,999 dwt",tonne.km,kg CO2e,0.00304,"100,000–199,999 dwt"
31772,Scope 3,Freighting goods,Cargo ship,Bulk carrier,"60,000–99,999 dwt",tonne.km,kg CO2e,0.00415,"60,000–99,999 dwt"
31773,Scope 3,Freighting goods,Cargo ship,Bulk carrier,"35,000–59,999 dwt",tonne.km,kg CO2e,0.00577,"35,000–59,999 dwt"
